Monetary,Frequency,Recency,monetary_score,frequency_score,recency_score,rfm_score,cust_no
381114.68,3.0,0,4,4,4,12,0x3b9b29e3d
271479.54,3.0,49,3,4,2,9,0xb2d34d84d
0.0,1.0,8,1,2,3,6,0xb2d20e8e
540001.48,7.0,10,4,4,3,11,0xb2d080dad
9.12,1.0,41,1,2,2,5,0xb2d6c60d
705467.86,7.0,41,4,4,2,10,0xb2d23d73d
1113119.85,2.0,64,4,3,2,9,0xb2d31bd8d
880.4,1.0,231,1,2,1,4,0xb2d0b741
79.16,2.0,18,1,3,2,6,0xb2d78072
226299.08,3.0,13,3,4,3,10,0xb2d2be0b
30855.54,1.0,20,2,2,2,6,0xb2d9cba1
22196.46,1.0,0,2,2,4,8,0xb2d55271d
51853.39,2.0,95,2,3,1,6,0xb2d4da42d
1016373.4,2.0,136,4,3,1,8,0xb2d636e1d
47.68,1.0,9,1,2,3,6,0xb2d229a8d
34943.93,1.0,3,2,2,4,8,0xb2d91768d
536104.71,5.0,155,4,4,1,9,0xb2d5e56f
3444.21,1.0,0,2,2,4,8,0xb2d8da1bd
400.0,18.0,0,1,4,4,9,0x3b9b3ba4d
2170.28,1.0,0,1,2,4,7,0xb2d5f62f
11627.39,1.0,16,2,2,2,6,0xb2d2ecd7
655693.79,3.0,72,4,4,1,9,0xb2d44034
50009.73,2.0,104,2,3,1,6,0xb2d32dad
625000.0,1.0,0,4,2,4,10,0xb2da665a
130039.35,2.0,179,3,3,1,7,0xb2d06b2dd
101582.0,1.0,1,3,2,4,9,0xb2d610ead
206.81,1.0,24,1,2,2,5,0xb2d0e616d
4604.39,1.0,13,2,2,3,7,0xb2d5e48d
798.05,1.0,5,1,2,3,6,0xb2d2e462
100001.0,2.0,0,3,3,4,10,0xb2d97815d
496045.03,17.0,6,4,4,3,11,0x3b9b0e5ed
26526.03,1.0,0,2,2,4,8,0x3b9af506
182047.25,5.0,102,3,4,1,8,0xb2d085c6d
2046.26,1.0,92,1,2,1,4,0xb2d1dab2d
200030.68,3.0,32,3,4,2,9,0xb2d81638d
3874.29,1.0,153,2,2,1,5,0xb2d22313d
1098.76,1.0,0,1,2,4,7,0xb2d594a7
271641.44,3.0,165,3,4,1,8,0xb2d5c787d
1012.13,1.0,184,1,2,1,4,0xb2d24a88d
29627.66,1.0,78,2,2,1,5,0xb2d5ae07d
111244.17,1.0,10,3,2,3,8,0xb2d8de99
650831.63,6.0,26,4,4,2,10,0xb2d2270dd
96.25,1.0,34,1,2,2,5,0xb2d4d3a9
225083.53,5.0,4,3,4,4,11,0xb2d17d62d
49096.8,1.0,61,2,2,2,6,0xb2d63dd3d
583308.31,4.0,0,4,4,4,12,0xb2d0dd72d
70001.37,4.0,21,3,4,2,9,0xb2d8febed
1047587.53,6.0,1,4,4,4,12,0xb2d22979
165.46,1.0,9,1,2,3,6,0xb2d2390ed
11745.81,1.0,184,2,2,1,5,0x3b9b2e81d
285412.98,3.0,3,3,4,4,11,0xb2d456fad
12013150.36,116.0,0,4,4,4,12,0xb2d19f38
786.23,1.0,0,1,2,4,7,0xb2d6b999d
15.26,1.0,16,1,2,2,5,0xb2d43485d
39383.23,1.0,143,2,2,1,5,0xb2d3a8a0
508883.92,3.0,52,4,4,2,10,0xb2d8d2de
814620.0,1.0,0,4,2,4,10,0xb2d5809f
9974.79,1.0,184,2,2,1,5,0xb2d260e2d
25.12,5.0,10,1,4,3,8,0x3b9ae4f1d
893.38,6.0,47,1,4,2,7,0xb2d079f9
796.0,1.0,12,1,2,3,6,0xb2d221ef
400010.42,3.0,1,4,4,4,12,0xb2d92e83d
106500.64,2.0,9,3,3,3,9,0xb2d783d5d
985555.62,2.0,4,4,3,4,11,0xb2d403d3d
1014.47,1.0,92,1,2,1,4,0xb2d14eefd
80702.43,2.0,6,3,3,3,9,0xb2d9729f
854.15,1.0,0,1,2,4,7,0xb2d793f9
10000.32,2.0,25,2,3,2,7,0xb2d469b8
1220074.33,18.0,1,4,4,4,12,0xb2d28871
60680.16,2.0,3,3,3,4,10,0xb2d0d52cd
10142.22,1.0,184,2,2,1,5,0xb2d21df9d
102136.36,2.0,153,3,3,1,7,0xb2d622f3d
10179.97,1.0,128,2,2,1,5,0xb2d694edd
68.62,1.0,1,1,2,4,7,0xb2d614a6
30001686.37,2.0,1,4,3,4,11,0xb2d3a3b3
83.0,1.0,18,1,2,2,5,0xb2d6c4d8
15130.12,1.0,184,2,2,1,5,0xb2d35b3d
16222.53,1.0,0,2,2,4,8,0xb2d29f3a
1925046.97,4.0,13,4,4,3,11,0xb2d5bfe3d
9203.04,1.0,0,2,2,4,8,0xb2d65006
250016.08,5.0,1,3,4,4,11,0xb2d9b9d0
2068175.17,12.0,4,4,4,4,12,0xb2d249b3
400031.34,3.0,13,4,4,3,11,0xb2d78be0
212047.85,3.0,74,3,4,1,8,0xb2d5df37d
3028.94,1.0,200,2,2,1,5,0xb2d4ea31d
27109.22,1.0,13,2,2,3,7,0xb2d1d6c4
450003.72,3.0,0,4,4,4,12,0xb2d48f94d
200710.42,2.0,39,3,3,2,8,0xb2d9f58c
202001.72,6.0,29,3,4,2,9,0xb2d29ba7
200008.0,2.0,28,3,3,2,8,0xb2d9411e
2628.42,1.0,104,1,2,1,4,0xb2d48e97
4730240.0,2.0,0,4,3,4,11,0xb2d95fd7
15030.39,1.0,21,2,2,2,6,0xb2d4238c
810439.11,7.0,0,4,4,4,12,0xb2d2479d
39.13,1.0,30,1,2,2,5,0xb2d358fa
444706.33,3.0,78,4,4,1,9,0xb2d6f4cb
185887.83,2.0,57,3,3,2,8,0xb2d474c0
350237.61,5.0,2,4,4,4,12,0xb2d62f60d
280008.89,2.0,10,3,3,3,9,0xb2d523b0d
1367.45,2.0,10,1,3,3,7,0xb2d17fb8
130060.53,2.0,49,3,3,2,8,0xb2d1a44f
2740.14,1.0,2,1,2,4,7,0xb2d60a74d
5253.15,1.0,231,2,2,1,5,0xb2d5b53fd
234.39,1.0,10,1,2,3,6,0xb2d3e801
3715.0,1.0,184,2,2,1,5,0xb2d22d7ad
2083.2,1.0,92,1,2,1,4,0xb2d30f83d
10010.83,2.0,83,2,3,1,6,0xb2d6fa83d
1038680.37,8.0,34,4,4,2,10,0xb2d27883d
20037.05,1.0,29,2,2,2,6,0xb2d1453dd
384021.12,2.0,0,4,3,4,11,0xb2d96922
200035.22,5.0,38,3,4,2,9,0xb2d49652
528343.73,4.0,16,4,4,2,10,0xb2d24d38d
34503.04,1.0,14,2,2,3,7,0xb2d3a106
126324.45,3.0,168,3,4,1,8,0xb2d437ef
32.95,1.0,16,1,2,2,5,0xb2d6b985d
500000.0,2.0,13,4,3,3,10,0xb2d95a6e
10000.96,2.0,0,2,3,4,9,0xb2d5eaa4d
20128.77,1.0,28,2,2,2,6,0xb2d396d1
67.84,1.0,0,1,2,4,7,0xb2d1d89ed
280370.14,2.0,196,3,3,1,7,0xb2d4bcf1d
5401.31,1.0,184,2,2,1,5,0xb2d20157
10429.01,1.0,92,2,2,1,5,0xb2d2754f
11245.59,1.0,6,2,2,3,7,0xb2d38bea
80001.69,2.0,95,3,3,1,7,0xb2d975d5d
2087.34,1.0,8,1,2,3,6,0xb2d3980b
36452.28,1.0,25,2,2,2,6,0xb2d31373
175748.11,5.0,0,3,4,4,11,0x3b9b124dd
115137.22,2.0,34,3,3,2,8,0xb2d8d9c0d
95486.68,2.0,49,3,3,2,8,0xb2d4cb86d
900000.04,5.0,4,4,4,4,12,0xb2d5a462d
2452.86,1.0,0,1,2,4,7,0xb2d5d229d
41910.86,1.0,2,2,2,4,8,0xb2d906c6d
708870.18,1.0,4,4,2,4,10,0xb2d957e5d
200262.91,6.0,12,3,4,3,10,0xb2d39ccd
251659.46,2.0,76,3,3,1,7,0x3b9b24aa
3018.76,1.0,97,2,2,1,5,0xb2d6849ed
751239.21,7.0,0,4,4,4,12,0xb2d5d58a
100056.57,2.0,66,3,3,2,8,0xb2d5bd9ed
651509.28,18.0,0,4,4,4,12,0x3b9b18f7
260039.97,3.0,70,3,4,1,8,0xb2d4384d
530571.21,3.0,3,4,4,4,12,0xb2d684a4d
410449.3,3.0,6,4,4,3,11,0xb2d5bdf7d
2889.91,1.0,93,2,2,1,5,0xb2d8c82cd
20969.71,2.0,2,2,3,4,9,0xb2d94244
1568679.85,2.0,129,4,3,1,8,0x3b9b3882d
68.11,1.0,4,1,2,4,7,0xb2d5c565
1.0,1.0,0,1,2,4,7,0xb2d8ffb3
200129.16,3.0,48,3,4,2,9,0xb2d58411d
4517.28,1.0,51,2,2,2,6,0xb2d5f3ebd
336187.05,3.0,30,4,4,2,10,0xb2d48792d
505330.04,2.0,105,4,3,1,8,0xb2d9607c
0.0,1.0,5,1,2,3,6,0xb2d621f6
412.65,1.0,6,1,2,3,6,0xb2d6eaca
10000.16,2.0,25,2,3,2,7,0xb2da15b3
80544.66,2.0,0,3,3,4,10,0xb2d6ec54d
220038.28,3.0,14,3,4,3,10,0xb2d571af
65001.27,2.0,0,3,3,4,10,0xb2da0809
221.08,1.0,26,1,2,2,5,0xb2d39cd0d
551500.71,6.0,5,4,4,3,11,0xb2d657bcd
200000.0,2.0,20,3,3,2,8,0xb2d95435d
11674.06,1.0,184,2,2,1,5,0xb2d1caa4d
300037.43,4.0,31,3,4,2,9,0x3b9b1716
142925.81,4.0,1,3,4,4,11,0xb2d558abd
160090.87,3.0,45,3,4,2,9,0xb2d690c0d
1565.02,2.0,270,1,3,1,5,0xb2d358d2
40002.63,2.0,25,2,3,2,7,0xb2d12867d
10.0,1.0,0,1,2,4,7,0xb2d0d6ecd
260400.22,3.0,10,3,4,3,10,0xb2d5ccf0
6678.62,3.0,0,2,4,4,10,0xb2d0afd9
23440.39,1.0,2,2,2,4,8,0xb2d33ab3
2401.34,1.0,14,1,2,3,6,0xb2d8cac9d
100907.57,2.0,108,3,3,1,7,0xb2d6b215d
2561.36,1.0,1,1,2,4,7,0xb2d2fd66d
50009.71,2.0,111,2,3,1,6,0xb2d56a84d
7243.08,1.0,184,2,2,1,5,0x3b9b23ded
30880.81,2.0,82,2,3,1,6,0xb2d58cc5d
101616.0,3.0,21,3,4,2,9,0xb2d57347d
263123.27,3.0,8,3,4,3,10,0xb2d5ccf0d
4964508.79,1.0,13,4,2,3,9,0xb2d9de44
170.26,1.0,1,1,2,4,7,0x3b9b3219
635926.92,4.0,41,4,4,2,10,0xb2d1a96ad
213828.92,1.0,0,3,2,4,9,0xb2d3c777d
16371.79,1.0,84,2,2,1,5,0xb2d488e5d
204267.21,2.0,20,3,3,2,8,0xb2d5dc5dd
202729.8,2.0,209,3,3,1,7,0xb2d591f6d
700182.62,6.0,1,4,4,4,12,0xb2d14189
23.54,1.0,60,1,2,2,5,0xb2d6f8aed
470000.63,3.0,0,4,4,4,12,0xb2d52b45d
602.97,1.0,9,1,2,3,6,0xb2d35315
808.01,1.0,7,1,2,3,6,0xb2d2fbd8d
290064.44,6.0,83,3,4,1,8,0xb2d17975d
187478.4,4.0,0,3,4,4,11,0xb2d5da68d
31639.35,1.0,1,2,2,4,8,0xb2d6fc50
102387.15,2.0,14,3,3,3,9,0xb2d115c5
1600942.33,2.0,6,4,3,3,10,0xb2d7864f
941429.87,8.0,0,4,4,4,12,0xb2d58068d
144657.3,2.0,0,3,3,4,10,0xb2d212f3
698006.33,10.0,1,4,4,4,12,0xb2d0d04ad
292288.61,2.0,1,3,3,4,10,0xb2d4fc2b
1788.81,1.0,10,1,2,3,6,0xb2d7c8fc
204.51,1.0,25,1,2,2,5,0xb2d3c1ced
50001.06,2.0,245,2,3,1,6,0xb2d6db8f
396741.54,5.0,76,4,4,1,9,0xb2d59e04
290088.57,5.0,0,3,4,4,11,0xb2d0fd91
207.43,1.0,0,1,2,4,7,0xb2d2e176d
3.62,1.0,1,1,2,4,7,0xb2d1b007
8041.74,5.0,14,2,4,3,9,0xb2d0a059d
749887.22,10.0,11,4,4,3,11,0xb2d37880
1050024.55,3.0,91,4,4,1,9,0xb2d27805
222000.0,3.0,7,3,4,3,10,0xb2d19800
52682.82,1.0,0,3,2,4,9,0xb2d1912bd
53000.39,2.0,210,3,3,1,7,0xb2d42078d
289500.58,5.0,8,3,4,3,10,0xb2d13bbc
60044.25,6.0,70,3,4,1,8,0xb2d64083d
140030.66,2.0,11,3,3,3,9,0xb2d55eca
2580.88,1.0,184,1,2,1,4,0xb2d293b4d
10614.69,1.0,1,2,2,4,8,0xb2d629f8
659846.16,5.0,18,4,4,2,10,0xb2d5fcb1d
90.83,1.0,74,1,2,1,4,0xb2d60d57
401675.47,13.0,3,4,4,4,12,0xb2d5f285d
501778.07,2.0,20,4,3,2,9,0xb2d92523d
20.13,1.0,3,1,2,4,7,0xb2d36d49
82892.48,1.0,0,3,2,4,9,0xb2d2f908d
881193.12,7.0,1,4,4,4,12,0xb2d43a14d
2112.4,1.0,6,1,2,3,6,0xb2d8d619
55.76,1.0,51,1,2,2,5,0xb2d65cde
2880.58,1.0,22,1,2,2,5,0xb2d6d8bf
7956510.51,4.0,14,4,4,3,11,0xb2d15f44
502.19,1.0,81,1,2,1,4,0xb2d55c32
452854.1,12.0,0,4,4,4,12,0xb2d22bcad
200101.56,2.0,36,3,3,2,8,0xb2d83543
2.67,1.0,2,1,2,4,7,0xb2d4fbdc
11957.2,1.0,5,2,2,3,7,0xb2d31069d
600012.53,4.0,14,4,4,3,11,0xb2d91fe7d
150001.0,7.0,1,3,4,4,11,0xb2d91848d
1167.39,1.0,184,1,2,1,4,0xb2d087ced
50000.53,2.0,77,2,3,1,6,0xb2d9953a
5626.11,1.0,4,2,2,4,8,0xb2d7c6de
1357.24,1.0,22,1,2,2,5,0xb2d2c576d
795290.41,12.0,1,4,4,4,12,0xb2d3ae70d
200330.72,2.0,4,3,3,4,10,0xb2d23643
100053.82,2.0,77,3,3,1,7,0xb2d591c0d
319546.66,7.0,3,4,4,4,12,0xb2d57ed1
10314.78,1.0,59,2,2,2,6,0xb2d640c7
200012.1,3.0,203,3,4,1,8,0xb2d61c45
101223.1,1.0,95,3,2,1,6,0xb2d78f44d
501787.77,2.0,42,4,3,2,9,0xb2d91fbed
827212.31,5.0,126,4,4,1,9,0xb2d1ac7b
1452.5,1.0,183,1,2,1,4,0xb2d2a067
231058.37,5.0,1,3,4,4,11,0xb2d1fdbad
0.0,2.0,5,1,3,3,7,0xb2d2ea32d
20051.86,1.0,0,2,2,4,8,0xb2d2b2e5d
1361.0,1.0,0,1,2,4,7,0xb2d8e9f9
449020.13,4.0,67,4,4,1,9,0xb2d594ac
1612.88,1.0,0,1,2,4,7,0xb2d3e9d0
53.9,1.0,16,1,2,2,5,0xb2d6503f
91.82,1.0,2,1,2,4,7,0xb2d2f683
600145.8,2.0,11,4,3,3,10,0xb2d32513d
0.0,2.0,55,1,3,2,6,0xb2d4da57
4.62,1.0,59,1,2,2,5,0xb2d56bcb
108526.4,2.0,3,3,3,4,10,0xb2d526ead
15368.82,1.0,109,2,2,1,5,0xb2d5fd3ed
250242.44,4.0,20,3,4,2,9,0xb2d9e6c6
300022.97,4.0,14,3,4,3,10,0xb2d249ded
1848.6,1.0,125,1,2,1,4,0xb2d913cdd
201421.03,2.0,5,3,3,3,9,0xb2d8f58e
250002.64,2.0,53,3,3,2,8,0xb2d9cf11
10211.44,1.0,294,2,2,1,5,0xb2d5cdddd
2430.65,1.0,3,1,2,4,7,0xb2d4ce3bd
751751.97,6.0,158,4,4,1,9,0xb2d3709ad
891.8,2.0,1,1,3,4,8,0xb2d5ec0fd
200011.11,2.0,55,3,3,2,8,0xb2d6e23fd
12.46,1.0,3,1,2,4,7,0xb2d62957
438.03,1.0,0,1,2,4,7,0xb2d22f2dd
200000.0,2.0,10,3,3,3,9,0xb2d9b193
2400027.89,5.0,20,4,4,2,10,0xb2d550f6
2194.89,1.0,283,1,2,1,4,0xb2d27876
3001.78,1.0,154,2,2,1,5,0xb2d1aff4
26207.28,1.0,16,2,2,2,6,0xb2d5e36d
310069.87,4.0,3,4,4,4,12,0xb2d07968
3502.7,1.0,28,2,2,2,6,0xb2d2db5d
5981.72,1.0,92,2,2,1,5,0xb2d54bf9d
475.8,3.0,49,1,4,2,7,0xb2d2b9e3
10000.16,2.0,5,2,3,3,8,0xb2d94499d
1681.23,3.0,0,1,4,4,9,0xb2d0d96a
412.92,1.0,22,1,2,2,5,0xb2d10617
50008.35,2.0,4,2,3,4,9,0xb2d92ca2d
27.75,1.0,46,1,2,2,5,0xb2d6deddd
1188000.0,7.0,4,4,4,4,12,0xb2d07ecfd
2236.81,1.0,1,1,2,4,7,0xb2d8d117d
0.07,1.0,22,1,2,2,5,0xb2d58dbbd
70001.58,4.0,1,3,4,4,11,0xb2d961a8d
42157.89,1.0,1,2,2,4,8,0xb2d6c000
110156.34,4.0,95,3,4,1,8,0xb2d15edd
200006.33,2.0,53,3,3,2,8,0xb2d9cb36
50013.95,2.0,116,2,3,1,6,0xb2d5efcad
70007.91,2.0,92,3,3,1,7,0x3b9b3dbad
0.27,2.0,64,1,3,2,6,0xb2d27665d
7.71,1.0,28,1,2,2,5,0xb2d587d4d
554975.39,4.0,12,4,4,3,11,0xb2d6b1ef
100001.06,3.0,69,3,4,1,8,0xb2d1b289
2267.62,1.0,92,1,2,1,4,0xb2d4f349d
10463.31,1.0,0,2,2,4,8,0xb2d2af9ad
30090.98,1.0,92,2,2,1,5,0xb2d60c8fd
60001.27,2.0,74,3,3,1,7,0xb2d99e29
821.78,1.0,0,1,2,4,7,0xb2d30414d
420097.74,3.0,119,4,4,1,9,0x3b9b495ad
790123.64,6.0,0,4,4,4,12,0xb2d5fe42d
860009.06,4.0,0,4,4,4,12,0xb2d2ee09d
160121.32,3.0,69,3,4,1,8,0xb2d1efd2d
857425.93,4.0,0,4,4,4,12,0xb2d512c4d
543.15,1.0,3,1,2,4,7,0xb2d16e28
11.81,1.0,0,1,2,4,7,0xb2d989a0
346213.2,2.0,0,4,3,4,11,0xb2d3153a
78698.43,3.0,181,3,4,1,8,0xb2d1595c
1157.55,1.0,0,1,2,4,7,0xb2d5e36f
1131.35,2.0,184,1,3,1,5,0xb2d42d27d
233662.71,5.0,0,3,4,4,11,0xb2d5e060
29198.78,1.0,0,2,2,4,8,0xb2d40657
706467.03,3.0,4,4,4,4,12,0xb2d5fc1cd
0.4,1.0,7,1,2,3,6,0xb2d5375cd
328576.65,7.0,3,4,4,4,12,0xb2d956ed
5807.85,1.0,7,2,2,3,7,0xb2d398dd
5.28,1.0,77,1,2,1,4,0xb2d98da0
10123.29,1.0,27,2,2,2,6,0xb2d30ed6d
81961.71,3.0,168,3,4,1,8,0xb2d5cd33d
5296.71,1.0,15,2,2,3,7,0xb2d92099
11460.29,1.0,1,2,2,4,8,0xb2d2b40c
673.28,1.0,56,1,2,2,5,0xb2d6b166d
54365.35,6.0,0,3,4,4,11,0x3b9b18ebd
512725.31,3.0,35,4,4,2,10,0xb2d5ab26d
76002.18,4.0,16,3,4,2,9,0xb2d58066
100100.5,2.0,59,3,3,2,8,0xb2d5b276
3842.62,1.0,2,2,2,4,8,0xb2d0e4fb
15361.77,1.0,130,2,2,1,5,0xb2d5f59cd
768043.07,4.0,25,4,4,2,10,0xb2d530a0d
68825.85,2.0,144,3,3,1,7,0xb2d6d4d7d
10039.26,1.0,184,2,2,1,5,0xb2d2e2b5d
0.32,1.0,46,1,2,2,5,0xb2d9122cd
400052.86,2.0,104,4,3,1,8,0xb2d698b3d
300065.76,2.0,228,3,3,1,7,0xb2d3082ad
531069.98,4.0,29,4,4,2,10,0xb2d7767bd
156.9,1.0,6,1,2,3,6,0xb2d37260d
10096.69,1.0,184,2,2,1,5,0xb2d2a04cd
5324.93,1.0,10,2,2,3,7,0xb2d27368d
70404.84,3.0,1,3,4,4,11,0xb2d95d0c
50001.58,2.0,92,2,3,1,6,0xb2d97dcfd
10001.06,1.0,20,2,2,2,6,0xb2da2ae8
4575.43,1.0,19,2,2,2,6,0xb2d4ed48
130059.66,2.0,217,3,3,1,7,0xb2d138d6d
95.72,1.0,5,1,2,3,6,0xb2d35e8b
1420.8,1.0,4,1,2,4,7,0xb2d1b078d
7977.38,1.0,92,2,2,1,5,0xb2d31220
2993.28,1.0,92,2,2,1,5,0xb2d2dd27
4575.61,1.0,9,2,2,3,7,0xb2d5a2ccd
1185.88,1.0,46,1,2,2,5,0xb2d60099
100046.66,2.0,3,3,3,4,10,0xb2d28b37
10084.88,1.0,13,2,2,3,7,0xb2d982ce
635.35,1.0,104,1,2,1,4,0xb2d17726
49144.68,1.0,0,2,2,4,8,0xb2d69f88
665037.1,10.0,10,4,4,3,11,0xb2d2abaf
167427.29,2.0,12,3,3,3,9,0xb2d27d5d
582453.24,4.0,94,4,4,1,9,0xb2d0f9f8d
318269.66,4.0,37,4,4,2,10,0xb2d5cb77d
15266.91,23.0,0,2,4,4,10,0x3b9b3b03
401626.55,4.0,19,4,4,2,10,0xb2d57878d
97.15,3.0,34,1,4,2,7,0xb2d08e15d
350125.47,2.0,70,4,3,1,8,0xb2d3cc04d
56.23,1.0,8,1,2,3,6,0xb2d7865f
307072.79,4.0,7,4,4,3,11,0xb2d699d9d
4469.08,1.0,0,2,2,4,8,0xb2d43265
2713161.72,9.0,3,4,4,4,12,0xb2d213fd
31516.55,1.0,29,2,2,2,6,0xb2d6b592
14.56,4.0,0,1,4,4,9,0xb2d0afc5
3379.47,1.0,6,2,2,3,7,0xb2d282a6
37146.38,1.0,184,2,2,1,5,0xb2d0a21ad
1401.71,1.0,11,1,2,3,6,0xb2d68bed
490396.55,4.0,53,4,4,2,10,0xb2d10db7d
846161.23,4.0,1,4,4,4,12,0xb2d4ac55d
104004.07,1.0,0,3,2,4,9,0xb2d8c827
521836.33,3.0,34,4,4,2,10,0xb2d9de1f
20309.27,1.0,21,2,2,2,6,0xb2d98b0a
200197.73,4.0,52,3,4,2,9,0x3b9b3618d
84517.06,1.0,5,3,2,3,8,0xb2d62777d
2300345.24,3.0,6,4,4,3,11,0xb2d1b643d
17562.94,4.0,1,2,4,4,10,0x3b9af2b1
201000.0,2.0,8,3,3,3,9,0xb2d44b46
1104.85,1.0,9,1,2,3,6,0xb2d9037d
883.54,1.0,0,1,2,4,7,0xb2d35fd3
950343.43,4.0,27,4,4,2,10,0xb2d10004d
23835.24,1.0,8,2,2,3,7,0xb2d3fd40
1087.78,2.0,92,1,3,1,5,0x3b9ae272
1000.22,1.0,37,1,2,2,5,0xb2d26c79d
557206.03,5.0,206,4,4,1,9,0x3b9b2b8bd
11784.53,1.0,0,2,2,4,8,0xb2d6a1e8d
341931.63,4.0,66,4,4,2,10,0xb2d26533d
5.16,1.0,67,1,2,1,4,0xb2d14759d
1222004.65,4.0,3,4,4,4,12,0xb2d27b0d
825.27,1.0,3,1,2,4,7,0xb2d5547d
4277.56,1.0,94,2,2,1,5,0xb2d9773f
430885.48,4.0,13,4,4,3,11,0xb2d6a0c0
254053.3,3.0,10,3,4,3,10,0xb2d8f225d
507072.09,2.0,11,4,3,3,10,0xb2d6f56fd
100017.77,4.0,74,3,4,1,8,0xb2d4ebfed
1323865.96,3.0,0,4,4,4,12,0xb2d26802
0.0,2.0,1,1,3,4,8,0xb2da30d5
300000.11,2.0,14,3,3,3,9,0xb2d906fd
6424.19,1.0,4,2,2,4,8,0xb2d6e4ee
15355.61,1.0,0,2,2,4,8,0xb2d15245d
612595.34,6.0,0,4,4,4,12,0x3b9b4556
1018.78,1.0,184,1,2,1,4,0x3b9b48a6d
900615.96,2.0,112,4,3,1,8,0xb2d5fcda
700000.06,3.0,19,4,4,2,10,0xb2d65930
3524.17,1.0,92,2,2,1,5,0xb2d2be3ad
164.28,1.0,0,1,2,4,7,0xb2d54a94
181459.42,8.0,0,3,4,4,11,0xb2d62145d
44959.43,1.0,0,2,2,4,8,0xb2d50b3fd
7333.25,1.0,9,2,2,3,7,0xb2d3ab40
573208.32,5.0,13,4,4,3,11,0xb2d0d735
80000090.2,2.0,214,4,3,1,8,0xb2d37eb8d
501793.85,3.0,30,4,4,2,10,0xb2d93f30d
486018.87,6.0,3,4,4,4,12,0xb2d11b81d
13710.38,1.0,26,2,2,2,6,0xb2d2ea30d
4464.31,1.0,0,2,2,4,8,0xb2d5c88f
138202.39,1.0,11,3,2,3,8,0xb2d1879ed
120010.37,2.0,130,3,3,1,7,0xb2d62b3c
2222.83,1.0,2,1,2,4,7,0xb2d162cd
5006.81,1.0,0,2,2,4,8,0xb2d56218
16926.1,1.0,2,2,2,4,8,0xb2d75ac6
207.39,1.0,53,1,2,2,5,0xb2d200d1
492849.4,5.0,18,4,4,2,10,0xb2d916e0d
418902.02,4.0,36,4,4,2,10,0xb2d2e5b3d
123662.9,1.0,0,3,2,4,9,0xb2d41356d
3881556.89,37.0,0,4,4,4,12,0xb2d108acd
950006.46,4.0,0,4,4,4,12,0xb2d78dffd
12038.71,1.0,206,2,2,1,5,0xb2d0d600d
490.99,1.0,35,1,2,2,5,0xb2d56edc
500022.19,3.0,118,4,4,1,9,0xb2d93f5dd
800041.24,4.0,0,4,4,4,12,0xb2d5e0e7d
4462.59,1.0,0,2,2,4,8,0xb2d6bae6d
1225.22,2.0,184,1,3,1,5,0xb2d06a65d
126.53,1.0,26,1,2,2,5,0xb2d398ba
194.48,1.0,61,1,2,2,5,0xb2d63197d
3134.63,1.0,0,2,2,4,8,0xb2d306af
13463.4,1.0,4,2,2,4,8,0xb2d6aa1f
10088.31,2.0,37,2,3,2,7,0xb2d9a48b
1230867.25,6.0,36,4,4,2,10,0xb2d6f1c2d
401.99,1.0,10,1,2,3,6,0xb2d9a96e
25096.36,1.0,43,2,2,2,6,0xb2d6a7cb
300125.84,2.0,5,4,3,3,10,0xb2d17fe8
895.99,1.0,10,1,2,3,6,0xb2d8d596
11529.49,1.0,73,2,2,1,5,0xb2d50d9fd
19053.68,1.0,7,2,2,3,7,0xb2d78d3cd
66.79,1.0,16,1,2,2,5,0xb2d5c065
110388.9,2.0,75,3,3,1,7,0xb2d3a410
20775.91,2.0,231,2,3,1,6,0xb2d526c9
280796.09,1.0,65,3,2,2,7,0xb2d364cdd
997.41,1.0,9,1,2,3,6,0xb2d5cb35d
0.89,1.0,2,1,2,4,7,0xb2d632c7
10000.11,2.0,5,2,3,3,8,0xb2d96a89
1088.2,1.0,16,1,2,2,5,0xb2d20a0ad
20506.79,3.0,101,2,4,1,7,0xb2d5748dd
421.78,1.0,38,1,2,2,5,0xb2d63a97
67890.39,1.0,54,3,2,2,7,0xb2d320e7d
238000.0,2.0,134,3,3,1,7,0xb2d2a3d3d
1517.42,1.0,2,1,2,4,7,0xb2d35fe1
201590.73,2.0,16,3,3,2,8,0xb2d62443d
200001.27,2.0,11,3,3,3,9,0xb2d8c788d
23537.32,1.0,49,2,2,2,6,0xb2d3903ad
794112.71,7.0,80,4,4,1,9,0xb2d170ffd
6386.73,1.0,92,2,2,1,5,0xb2d45e3ed
301030.1,3.0,4,4,4,4,12,0xb2d1d9ebd
223329.2,1.0,108,3,2,1,6,0xb2d3396f
550000.0,3.0,1,4,4,4,12,0xb2da67b8
1102.92,1.0,109,1,2,1,4,0xb2d081cfd
328889.96,5.0,1,4,4,4,12,0xb2d6a8fc
26028.72,1.0,11,2,2,3,7,0xb2d27cedd
1000005.72,3.0,7,4,4,3,11,0xb2d6afd3d
91.03,1.0,60,1,2,2,5,0xb2d9170d
23821.29,1.0,0,2,2,4,8,0xb2d6ad22d
1950000.0,4.0,78,4,4,1,9,0xb2d6c805d
330026.24,4.0,39,4,4,2,10,0xb2d28036d
900009.5,3.0,21,4,4,2,10,0xb2da0a5d
1280068.14,3.0,112,4,4,1,9,0xb2d63299d
125678160.59,8.0,1,4,4,4,12,0xb2d1151ed
